StateName,OPOProviderName,ServiceCounties,FullAddress,Telephone,URL
West Virginia,Kentucky Organ Donor Affiliates,"Adair, Allen, Anderson, Ballard, Barren, Bath, Bell, Bourbon, Boyd, Boyle, Bracken, Breathitt, Breckinridge, Bullitt, Butler, Cabell, Caldwell, Calloway, Carlisle, Carroll, Carter, Casey, Christian, Clark, Clark, Clay, Clinton, Crittenden, Cumberland, Daviess, Edmonson, Elliott, Estill, Fayette, Fleming, Floyd, Floyd, Franklin, Fulton, Garrard, Graves, Grayson, Green, Greenup, Hancock, Hardin, Harlan, Harrison, Harrison, Hart, Henry, Hickman, Hopkins, Jackson, Jefferson, Jessamine, Johnson, Knott, Knox, Larue, Laurel, Lawrence, Lawrence, Lee, Leslie, Letcher, Lewis, Lincoln, Livingston, Logan, Lyon, Madison, Magoffin, Marion, Marshall, Martin, Mason, McCracken, McCreary, McLean, Meade, Menifee, Mercer, Metcalfe, Monroe, Montgomery, Morgan, Muhlenberg, Nelson, Nicholas, Ohio, Oldham, Owen, Owsley, Perry, Pike, Powell, Pulaski, Robertson, Rockcastle, Rowan, Russell, Scott, Scott, Shelby, Simpson, Spencer, Taylor, Todd, Trigg, Trimble, Union, Warren, Washington, Wayne, Wayne, Webster, Whitley, Wolfe, Woodford","106 E Broadway Louisville, KY 40202-2006",502-581-9511,http://www.kyorgandonor.org/
West Virginia,Lifeline of Ohio,"Athens, Belmont, Brooke, Champaign, Coshocton, Crawford, Delaware, Fairfield, Fayette, Franklin, Gallia, Guernsey, Hancock, Hardin, Highland, Hocking, Jackson, Jefferson, Knox, Licking, Logan, Madison, Marion, Marshall, Meigs, Monroe, Morgan, Morrow, Muskingum, Noble, Ohio, Perry, Pickaway, Pike, Richland, Ross, Scioto, Union, Vinton, Washington, Wood, Wyandot","770 Kinnear Rd Ste 200 Columbus, OH 43212-1472",614-291-5667,http://www.lifelineofohio.org
West Virginia,Washington Regional Transplant Community,"Alexandria City, Arlington, Berkeley, Charles, Clarke, Culpeper, District of Columbia, Fairfax, Fairfax City, Falls Church City, Fauquier, Fredericksburg City, Jefferson, King George, Loudoun, Manassas City, Manassas Park City, Montgomery, Prince George's, Prince William, Spotsylvania, Stafford, Warren","7619 Little River Tpke Ste 900 Annandale, VA 22003-2628",703-641-0100,http://www.beadonor.org
Wisconsin,LifeSource Upper Midwest Organ Procurement Organization,"Adams, Aitkin, Anoka, Aurora, Barnes, Beadle, Becker, Beltrami, Bennett, Benson, Benton, Big Stone, Billings, Blue Earth, Bon Homme, Bottineau, Bowman, Brookings, Brown, Brown, Brule, Buffalo, Burke, Burleigh, Butte, Campbell, Carlton, Carver, Cass, Cass, Cavalier, Charles Mix, Chippewa, Chisago, Clark, Clay, Clay, Clearwater, Codington, Cook, Corson, Cottonwood, Crow Wing, Custer, Dakota, Davison, Day, Deuel, Dewey, Dickey, Divide, Dodge, Douglas, Douglas, Douglas, Dunn, Eddy, Edmunds, Emmons, Fall River, Faribault, Faulk, Fillmore, Foster, Freeborn, Golden Valley, Goodhue, Grand Forks, Grant, Grant, Grant, Gregory, Griggs, Haakon, Hamlin, Hand, Hanson, Harding, Hennepin, Hettinger, Hubbard, Hughes, Hutchinson, Hyde, Isanti, Itasca, Jackson, Jackson, Jerauld, Jones, Kanabec, Kandiyohi, Kidder, Kingsbury, Kittson, Koochiching, Lac qui Parle, Lake, Lake, Lake of the Woods, LaMoure, Lawrence, Le Sueur, Lincoln, Lincoln, Logan, Lyman, Lyon, Mahnomen, Marshall, Marshall, Martin, McCook, McHenry, McIntosh, McKenzie, McLean, McLeod, McPherson, Meade, Meeker, Mellette, Mercer, Mille Lacs, Miner, Minnehaha, Moody, Morrison, Morton, Mountrail, Mower, Murray, Nelson, Nicollet, Nobles, Norman, Oliver, Olmsted, Otter Tail, Pembina, Pennington, Pennington, Perkins, Pierce, Pierce, Pine, Pipestone, Polk, Pope, Potter, Ramsey, Ramsey, Ransom, Red Lake, Redwood, Renville, Renville, Rice, Richland, Roberts, Rock, Rolette, Roseau, Sanborn, Sargent, Scott, Shannon, Sherburne, Sheridan, Sibley, Sioux, Slope, Spink, St. Croix, St. Louis, Stanley, Stark, Stearns, Steele, Steele, Stevens, Stutsman, Sully, Swift, Todd, Todd, Towner, Traill, Traverse, Tripp, Turner, Union, Wabasha, Wadena, Walsh, Walworth, Ward, Waseca, Washington, Watonwan, Wells, Wilkin, Williams, Winona, Wright, Yankton, Yellow Medicine, Ziebach","2550 University Avenue W Suite 315 South Saint Paul, MN 55114",651-603-7800,http://www.life-source.org
Wisconsin,UW Health Organ and Tissue Donation,"Adams, Alger, Ashland, Baraga, Barron, Bayfield, Brown, Buffalo, Burnett, Calumet, Chippewa, Clark, Columbia, Crawford, Dane, Delta, Dickinson, Dodge, Dunn, Eau Claire, Florence, Fond du Lac, Forest, Gogebic, Grant, Green, Green Lake, Houghton, Houston, Iowa, Iron, Iron, Jackson, Jefferson, Juneau, Kewaunee, Keweenaw, La Crosse, Lafayette, Langlade, Lincoln, Marathon, Marinette, Marquette, Marquette, Menominee, Menominee, Monroe, Oconto, Oneida, Ontonagon, Outagamie, Pepin, Polk, Portage, Price, Richland, Rock, Rusk, Sauk, Sawyer, Shawano, Taylor, Trempealeau, Vernon, Vilas, Washburn, Waupaca, Waushara, Winnebago, Wood","450 Science Dr Ste 220 Madison, WI 53711-1169",608-265-0356,http://www.uwhcopo.org
Wisconsin,Wisconsin Donor Network,"Door, Kenosha, Manitowoc, Milwaukee, Ozaukee, Racine, Sheboygan, Walworth, Washington, Waukesha","9000 W Chester St Ste 250 Milwaukee, WI 53214-1373",414-937-6999,http://www.wisdonornetwork.org/
Wyoming,Donor Alliance,"Adams, Alamosa, Albany, Arapahoe, Archuleta, Baca, Bent, Big Horn, Boulder, Broomfield, Campbell, Carbon, Chaffee, Cheyenne, Clear Creek, Conejos, Converse, Costilla, Crook, Crowley, Custer, Delta, Denver, Dolores, Douglas, Eagle, El Paso, Elbert, Fremont, Fremont, Garfield, Gilpin, Goshen, Grand, Gunnison, Hinsdale, Hot Springs, Huerfano, Jackson, Jefferson, Johnson, Kiowa, Kit Carson, La Plata, Lake, Laramie, Larimer, Las Animas, Lincoln, Logan, Mesa, Mineral, Moffat, Montezuma, Montrose, Morgan, Natrona, Niobrara, Otero, Ouray, Park, Park, Phillips, Pitkin, Platte, Prowers, Pueblo, Rio Blanco, Rio Grande, Routt, Saguache, San Juan, San Miguel, Sedgwick, Sheridan, Sublette, Summit, Teller, Teton, Washakie, Washington, Weld, Weston, Yuma","720 S Colorado Blvd Ste 800n Denver, CO 80246-1963",303-329-4747,http://www.donoralliance.org
Wyoming,Intermountain Donor Services,"Bannock, Bear Lake, Beaver, Bingham, Blaine, Bonneville, Box Elder, Butte, Cache, Camas, Carbon, Caribou, Cassia, Clark, Custer, Daggett, Davis, Duchesne, Elmore, Emery, Franklin, Fremont, Garfield, Gooding, Grand, Iron, Jefferson, Jerome, Juab, Kane, Lincoln, Lincoln, Madison, Millard, Minidoka, Morgan, Oneida, Owyhee, Piute, Power, Rich, Salt Lake, San Juan, Sanpete, Sevier, Summit, Sweetwater, Teton, Tooele, Twin Falls, Uinta, Uintah, Utah, Wasatch, Washington, Wayne, Weber","230 S 500 E Ste 290 Salt Lake City, UT 84102-2047",801-521-1755,http://www.idslife.org
Puerto Rico,LifeLink of Puerto Rico,"Adjuntas, Aguada, Aguadilla, Aguas Buenas, Aibonito, Anasco, Arecibo, Arroyo, Barceloneta, Barranquitas, Bayamo'n, Cabo Rojo, Caguas, Camuy, Canovanas, Carolina, Catano, Cayey, Ceiba, Ciales, Cidra, Coamo, Comerio, Corozal, Culebra, Dorado, Fajardo, Florida, Guanica, Guayama, Guayanilla, Guaynabo, Gurabo, Hatillo, Hormigueros, Humacao, Jayuya, Juana Diaz, Juncos, Lajas, Lares, Las Marias, Las Piedras, Loiza, lsabela, Luquillo, Manati, Maricao, Maunabo, Mayaguez, Moca, Morovis, Naguabo, Naranjito, Orocovis, Patillas, Penuelas, Ponce, Quebradillas, Rincon, Rio Grande, Sabana Grande, Salinas, San German, San Juan, San Lorenzo, San Sebastian, Santa Isabel, St. Croix, St. John, St. Thomas, Toa Alta, Toa Baja, Trujillo Alto, Utuado, Vega Alta, Vega Baja, Vieques, Villalba, Yabucoa, Yauco","Calle 1 Metro Office Park Suite 100 Guaynabo, PR 00968",787-277-0900,http://www.lifelinkfound.org/pr/pr.html
U.S. Virgin Islands,LifeLink of Puerto Rico,"Adjuntas, Aguada, Aguadilla, Aguas Buenas, Aibonito, Anasco, Arecibo, Arroyo, Barceloneta, Barranquitas, Bayamo'n, Cabo Rojo, Caguas, Camuy, Canovanas, Carolina, Catano, Cayey, Ceiba, Ciales, Cidra, Coamo, Comerio, Corozal, Culebra, Dorado, Fajardo, Florida, Guanica, Guayama, Guayanilla, Guaynabo, Gurabo, Hatillo, Hormigueros, Humacao, Jayuya, Juana Diaz, Juncos, Lajas, Lares, Las Marias, Las Piedras, Loiza, lsabela, Luquillo, Manati, Maricao, Maunabo, Mayaguez, Moca, Morovis, Naguabo, Naranjito, Orocovis, Patillas, Penuelas, Ponce, Quebradillas, Rincon, Rio Grande, Sabana Grande, Salinas, San German, San Juan, San Lorenzo, San Sebastian, Santa Isabel, St. Croix, St. John, St. Thomas, Toa Alta, Toa Baja, Trujillo Alto, Utuado, Vega Alta, Vega Baja, Vieques, Villalba, Yabucoa, Yauco","Calle 1 Metro Office Park Suite 100 Guaynabo, PR 00968",787-277-0900,http://www.lifelinkfound.org/pr/pr.html
